Video_ID,Title,Channel,Publish_Date,Publish_Time,Views,Likes,Disliked,Comment_Count,Video_Tags,Video_Description
lN4Pu0CzUhQ,Something feels...different. GitHub Enterprise on AWS.,GitHub,2014-11-11,14:52:17,17102,258,258,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'aws', 'enterprise']","""Man, I'm in the zone right now."" GitHub Enterprise brings the development workflow people already know and love to the infrastructure and deployment platform they already know and love.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
OF--50_hcTU,The Octocat Figurine,GitHub,2014-10-21,17:48:46,12059,184,184,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'Figurine (Collection Category)', 'shop']","For years, the Octocat has been stuck in the realm of two dimensions—but no more! Now she’s crawling off your laptop and onto your desk as a 5"" vinyl figurine.Find her in the GitHub Shop: https://shop.github.com/products/5-inch-octocat-figurineAs always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
V8XJBacCNTo,FIRST Robotics • Presented by GitHub,GitHub,2014-08-12,18:57:37,12873,104,104,Comments disabled/turned off.,"['git', 'github', 'github training', 'collaboration', 'VCS', 'programming', 'version control', 'open source', 'software development', 'subversion', 'CVS', 'octocat', 'FIRST', 'robots', 'robotics', 'championships', 'electronics', 'technology', 'science', 'competition']","FIRST (For Inspiration and Recognition of Science and Technology) brings together coaches, industry mentors, and volunteers to help students build robots with the goal of sparking their continued interest in science and technology. GitHub is proud to be a FIRST sponsor, and we recently got the chance to document some of the robotics awesomeness at the 2014 FIRST World Championships.  Learn more at http://usfirst.org and at https://education.github.comAs always, leave us a comment below if you have any questions and don't forget to subscribe: http://bit.ly/subgithub-The GitHub TeamConnect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
j1-G14EJRQ8,GitHub OctoTales • GREE,GitHub,2014-06-23,17:26:41,13514,92,92,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'GREE', 'japan', 'mobile gaming', 'video games', 'platform', 'github enterprise']","We recently had the opportunity to visit Tokyo and speak with GREE about mobile gaming, their development process, and open source.  Their social gaming platform connects 230 million users worldwide, and they've been using GitHub Enterprise since 2012 to build it.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
kuZ5eR2JcSo,Modularity à la Taliban by Jon Sterling • GitHub Reactive Cocoa Developer Conference,GitHub,2014-06-13,15:46:48,2015,20,20,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'reactive cocoa', 'reactivecocoa', 'RAC']","Software engineer Jon Sterling presents a tract on modular and compositional design for Objective-C projects at the 2014 Reactive Cocoa Developer Conference hosted by GitHub.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
ICNjRS2X8WM,The Future Of ReactiveCocoa by Justin Spahr-Summers • GitHub Reactive Cocoa Developer Conference,GitHub,2014-06-13,15:46:42,5022,35,35,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'reactivecocoa', 'reactive coca', 'RAC']","GitHub desktop developer Justin Spahr-Summers presents a case for what the future of ReactiveCocoa might look like at the 2014 Reactive Cocoa Developer Conference hosted by GitHub.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
NzKp2AjnMMM,Reactive Cocoa Developer Conference • Panel Q&A and Discussion,GitHub,2014-06-13,15:44:31,1387,11,11,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'swift', 'reactivecocoa', 'reactive cocoa', 'panel', 'discussion']","The full panel Q&A and discussion with Josh Abernathy, Justin Spahr-Summers, Uri Baghin, Dave Lee, and Jon Sterling from the 2014 Reactive Cocoa Developer Conference hosted by GitHub.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
sek0ohbboNU,RACify Non-Reactive Code by Dave Lee • GitHub Reactive Cocoa Developer Conference,GitHub,2014-06-13,15:46:36,2300,21,21,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat']","Facebook's Dave Lee presents a talk about ""RACifying"" non-reactive code at the 2014 Reactive Cocoa Developer Conference hosted by GitHub.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
iUcm5COsKJo,rOpenSci Hackathon 2014,GitHub,2014-05-14,15:02:23,17282,153,153,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'ropensci', '#openscience', 'open science', 'hackathon', '2014', 'hacking', 'education', 'science', 'research', 'reproducibility', 'jekyll-knitr', 'testdat', 'git2r']","In March 2014, rOpenSci held a Hackathon at GitHub HQ, where the rOpenSci team worked with collaborators from academia, business, and various research labs to build open source tools for science. Learn more at https://github.com/ropensci and check out the links below for specific hackathon projects.https://github.com/ropensci/jekyll-knitrhttps://github.com/ropensci/reproducibility-guidehttps://github.com/ropensci/testdathttps://github.com/ropensci/git2rVideo directed by Dani TraphagenAs always, leave us a comment below if you have any questions and don't forget to subscribe: http://bit.ly/subgithub-The GitHub TeamConnect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
KgVHcguTNtQ,GitHub OctoTales • UC Berkeley,GitHub,2014-04-07,15:00:05,19949,199,199,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'UC Berkeley', 'education', 'github education', 'learning', 'teaching', 'computer science department', 'C.S.', 'cs', 'armando fox']","Armando Fox is one of the thousands of teachers who use GitHub to give students hands-on experience writing software in teams. In this episode of OctoTales, Armando and his students discuss open source, education, and the essential experience gained by building software for a real customer. More at https://education.github.com.As always, leave us a comment below if you have any questions and don't forget to subscribe: http://bit.ly/subgithub-The GitHub TeamConnect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
vbert5jq058,Passion Projects (Live) 11: Laura Gluhanich (Building Online Communities),GitHub,2014-03-11,03:49:36,2674,22,22,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'passion projects', 'julie ann horvath', 'Laura Gluhanich', 'lauraglu', 'signalcamp', 'ning', 'about.me', 'tech', 'start-ups', 'startups', 'talk', 'presentation', 'live']","The 11th episode of the Passion Projects Live series, featuring Laura Gluhanich. Laura has designed, built and shipped community, support and content strategies at companies like about.me and Ning. She recently co-founded SignalCamp, where she manages strategic marketing and community programs for tech startups of all ages and sizes. Her expertise ranges from product launches to copywriting and content calendars to scaling a team supporting 30 million users. You can find Laura on Twitter.SignalCamp (http://signalcamp.com)Laura on Twitter (https://twitter.com/LauraGlu)As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
7aRZ2QbuK_o,Passion Projects (Docs) • Timoni West (Foursquare),GitHub,2014-03-10,23:14:49,6340,55,55,Comments disabled/turned off.,"['git', 'github', 'passion projects', 'women in tech', 'speakers', 'talks', 'presentation', 'discussion', 'github training', 'git scm', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'Julie Ann Horvath', 'Documentary (TV Genre)', 'timoni west', 'Foursquare (Website)', 'four square', 'UX design', 'user interface', 'UI', 'GUI', 'designer', 'design']","In this episode of the Passion Projects short documentary series, we talk with Timoni West. Timoni is a Brooklyn-based designer currently working on UX at Foursquare. Before that, she freelanced with amazing startups around the country including Bitly, Lift, Airtime, Flickr, Causes, and Recollect. Like many web designers, she splits her time between product design, user experience, and implementation, and her heart belongs to all three.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
veok2RIQqYU,GitHub OctoTales • DeNA,GitHub,2014-03-03,15:57:44,27275,100,100,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'DeNA', 'DNA', 'mobile gaming', 'platform', 'Mobile Game (Video Game Platform)', 'japan', 'Japanese Language (Human Language)', 'Tokyo (City/Town/Village)', 'mobage']","OctoTales is a video series about incredible companies using GitHub to work better, together. This episode was filmed in Tokyo, Japan, and features DeNA, the mobile gaming company behind the Mobage platform: http://dena.com/intlOctoTalesはGitHubを活用してより協力しながら仕事している素晴らしい会社を紹介しているシリーズです。今回のOctoTaleは東京からモバゲーを開発しているDeNAを特集しています: http://dena.com/intlAs always, leave us a comment below if you have any questions and don't forget to subscribe: http://bit.ly/subgithub-The GitHub TeamConnect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
XRtSQqR3sdU,2013 GitHub Dodgeball Tournament for Charity,GitHub,2014-01-23,19:22:43,5674,69,69,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'Dodgeball (Game)', 'charity', 'heroku', 'trophy', 'annual', 'tournament']","Our 2013 recap video for the annual GitHub Dodgeball Tournament for charity.  We'd like to thank all of the companies and organizations that came out and took some hits for charity: Heroku, Constant Contact, Twilio, Atlassian, New Relic, Pivotal Labs, Thumbtack, Perforce, HRK, Andreessen Horowitz, Goldman Sachs, Go Daddy, Outcast Agency, and Airbnb.And, if you haven't gotten a chance yet, take a look at the 4 fantastic non-profits that we chose to support this year: Streetside Stories - http://youtube.com/streetsidestoriessfSecond Harvest - http://youtube.com/user/SecondharvestfoodYear Up - http://youtube.com/yearupincFamily House - http://youtube.com/FamilyHouseIncSend an email to dodgeball@github.com if you're interested in next year's tournament.Thanks!-KamiThe GitHub Community TeamConnect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
svPqLr5NXoM,Passion Projects (Live) 10: Dana McCallum (Joining Datasets w Pastimes),GitHub,2014-01-20,23:59:36,5739,34,34,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'dana mccallum', 'twitter', 'commercial pilot', 'flight', 'airplanes', 'twitter API', 'social graph', 'infrastructure', 'LGBT Rights (Activism Issue)', 'US Department of State', 'India', 'senior engineer']","The 10th episode of the Passion Projects Live series, featuring Dana McCallum. Dana is a senior engineer at Twitter, co-founder of Lambda Ladies, and a licensed commercial pilot. She was the lead engineer on Twitter's API for two years, helped create Twitter's advertiser API, and now works on social graph infrastructure. As an advocate for women in engineering and the LGBT community Dana has helped create advocacy teams at Twitter and other companies, and served as a delegate on women's issues in India with the U.S. Department of State. You can find Dana on GitHub and Twitter.Twitter (https://twitter.com)Lambda Ladies (http://www.lambdaladies.com)Dana on GitHub (https://github.com/DanaDanger)Dana on Twitter (https://twitter.com/DanaDanger)As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
VgeQsIKO4rM,Passion Projects (Live) 9: Melissa Severini (Organization Organizing),GitHub,2014-01-08,02:54:42,5554,26,26,Comments disabled/turned off.,"['github', 'passion projects', 'women in tech', 'presentation', 'discussion', 'user experience', 'design', 'web design', 'julie ann horvath', 'girl develop it', 'girldevelopit', 'javascript', 'node', 'npm', 'side projects', 'learning', 'melissa severini', 'organizations', 'organizing', ""github's first employee"", 'business operations', 'generalist', 'org org', 'lady hubber']","The 9th episode of the Passion Projects Live series, featuring Melissa Severini. Melissa was GitHub's first employee and led business operations for its first four years of life. She's an incredible generalist and co-founded Org Org, tech's first community for organization organizers. Along with being its first employee, Melissa held down the fort as GitHub's first ever Lady Hubber. Her strengths lie in her ability to organize and inspire people and being prepared in the event of every emergency, no matter how big or small. You can find Melissa on GitHub and Twitter.GitHub (https://github.com)OrgOrg (http://www.organizationorganizers.com)Melissa on GitHub (https://github.com/luckiestmonkey)Melissa on Twitter (https://twitter.com/luckiestmonkey)As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
v0EsVMAyZdI,Passion Projects (Live) 7: Jen Myers (How To Not Be An Expert),GitHub,2013-12-16,03:00:33,5628,50,50,Comments disabled/turned off.,"['github', 'passion projects', 'women in tech', 'presentation', 'discussion', 'user experience', 'design', 'web design', 'julie ann horvath', 'girl develop it', 'girldevelopit', 'javascript', 'node', 'npm', 'side projects', 'learning', 'jen myers', 'jennifer', 'dev bootcamp', 'developer', 'chicago', 'Design (Industry)', 'Designer (Project Role)', 'diversity', 'columbus']","The 7th episode of the Passion Projects Live series, featuring Jen Myers.  Jen is a web designer and developer and part of the instructor team at Dev Bootcamp in Chicago. In 2011, she founded the Columbus, Ohio chapter of Girl Develop It, an org that provides intro coding classes aimed at women, and currently co-leads the Girl Develop It Chicago chapter. Jen speaks regularly about design, development and diversity, and focuses on finding new ways to make both technology and technology education accessible to everyone. You can find Jen Myers on GitHub, Twitter, and on her personal site.  As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
XqSooZhyR3w,Passion Projects (Live) 8: Ligaya Tichy (Giving Charitably),GitHub,2013-12-16,18:45:02,5587,40,40,Comments disabled/turned off.,"['github', 'passion projects', 'women in tech', 'presentation', 'discussion', 'user experience', 'design', 'web design', 'julie ann horvath', 'girl develop it', 'girldevelopit', 'javascript', 'node', 'npm', 'side projects', 'learning', 'yelp', 'airbnb', 'skillshare', 'threadflip', 'microryza', 'community building', 'Community (Website Category)', 'Charitable Organization (Non-profit Designation)', 'charity', 'non-profit', 'nonprofit', 'Non-profit Organization (Industry)', 'donate', 'donation', 'donating', 'kiva']","The 8th episode of the Passion Projects Live series, featuring Ligaya Tichy. Ligaya loves the early stages of startups. She launched new markets for Yelp in their early days, built the Airbnb community from the ground up, and now advises and invests in a number of wonderful companies such as Skillshare, Threadflip, and Microryza. You can find Ligaya on Twitter at https://twitter.com/ligayayaYelp - http://yelp.comAirBnb - https://airbnb.comSkillshare - http://skillshare.comThreadflip - http://threadflip.comMicroryza - https://microryza.comAs always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
r8A383xMRUQ,Passion Projects (Live) 6: The Leslie Bradshaw Realtalk Edition,GitHub,2013-12-12,23:37:13,4974,38,38,Comments disabled/turned off.,"['github', 'passion projects', 'women in tech', 'presentation', 'discussion', 'user experience', 'design', 'web design', 'julie ann horvath', 'girl develop it', 'girldevelopit', 'javascript', 'node', 'npm', 'side projects', 'learning', 'leslie bradshaw', 'lesly', 'Data Analysis (Software Genre)', 'Social Media Marketing (Industry)', 'start company', 'starting a business', 'founding']","The 6th episode of the Passion Projects live series, featuring Leslie Bradshaw. Leslie is a passionate entrepreneur, social scientist, data-driven storyteller, and farmer. In addition to serving as the Chief Operating Officer of Guide, she's a Fellow at the US Chamber of Commerce where she explores the economic and policy implications of big data, technology, and entrepreneurship. She started the data visualization company JESS3 at the age of 24. Leslie now advises storytelling agencies and data visualization startups in her spare time, is a regular contributor at Forbes and has been recognized by Fast Company as one of The Most Creative People in Business.http://gui.dehttp://jess3.comhttp://fastcompany.com/3009220/most-creative-people-2013/99-100-hilary-mason-leslie-bradshawAs always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
KOhaBgKcb1w,"""What is Your Why"" by Keavy McMinn",GitHub,2013-11-13,20:35:05,2696,51,51,Comments disabled/turned off.,"['git', 'github', 'github training', 'github foundations', 'basics', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'keavy', 'what is your why', 'tech talk', 'presentation', 'personal experiences', 'life challenges', 'adversity', 'impossible possible']","When life doesn't go the way you planned, how do you respond?  Keavy McMinn, a software developer at GitHub, talks about her personal experiences of tackling difficult challenges in the face of adversity, of persevering to make the seemingly impossible, possible.As always, feel free to leave questions or comments below.Thanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
-RhhP7kv57g,Flexible Hours • Inside GitHub,GitHub,2013-10-02,15:39:02,20638,320,320,Comments disabled/turned off.,"['GitHub', 'git', 'what is github?', 'company profile', 'pj hyett', 'scott chacon', 'founders', 'github foundations', 'collaboration', 'git basics', 'VCS', 'programming', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'inside github', 'culture', 'startup', 'start-up', 'freedom', 'flexibility', 'philosophy', 'the guide', 'self-allocation', 'flat company']","One of GitHub's in-house artists, Tony Jaramillo, discusses GitHub's policies on flexible work hours and how they have impacted his life. Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.comMusic: Kero One ""This Life Ain't Mine"" Instrumental Courtesy of AudioSocket • https://audiosocket.com"
3GeKarLwfqA,Passion Projects (Docs) • Rachel Myers (RailsBridge),GitHub,2013-09-19,21:40:38,6087,70,70,Comments disabled/turned off.,"['git', 'github', 'passion projects', 'women in tech', 'rachel myers', 'railsbridge', 'rails bridge', 'modcloth', 'mod cloth', 'speakers', 'talks', 'presentation', 'discussion', 'github training', 'git scm', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'Julie Ann Horvath', 'Documentary (TV Genre)']","First installment of our Passion Projects short documentary series, featuring Rachel Myers. Rachel is a Rubyist at GitHub and open source enthusiast who volunteers with the non-profit organization RailsBridge to teach (more) women to code. As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
e5KzPnpzZQQ,Girls Who Code Graduation Salutation from GitHub,GitHub,2013-08-12,14:46:12,3434,59,59,Comments disabled/turned off.,"['git', 'github', 'github training', 'collaboration', 'git basics', 'VCS', 'programming', 'versioncontrol', 'version control', 'open source', 'software development', 'mercurial', 'bazaar', 'perforce', 'subversion', 'CVS', 'octocat', 'girls who code', 'GWC', 'women', 'ladies', 'female engineers', 'lady coders', 'female developers', 'julie ann horvath', 'nrrrdcore']","The Ladies of GitHub congratulate the 2013 graduating class of Girls Who Code and welcome them to the developer community.  Launched in Spring 2012, Girls Who Code (http://girlswhocode.com) is a national nonprofit organization working to close the gender gap in the technology and engineering sectors. With support from public and private partners, Girls Who Code works to educate, inspire, and equip high school girls with the skills and resources to pursue opportunities in computing fields.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
RZbqJxQJ5LY,Passion Projects (Live) 5: Jessica Hische (Procrastiworking),GitHub,2013-07-18,00:36:55,45338,527,527,Comments disabled/turned off.,"['github', 'passion projects', 'women in tech', 'presentation', 'discussion', 'user experience', 'design', 'web design', 'julie ann horvath', 'girl develop it', 'girldevelopit', 'javascript', 'node', 'npm', 'side projects', 'learning', 'sara chipps', 'Jessica Hische', 'hish', 'hitche', 'wes anderson', 'typeface', 'fonts', 'daily drop cap', 'should i work for free', 'flowchart', 'penguin books', 'illustration', 'lettering']","The 5th episode of the Passion Projects series, featuring Jessica Hische. Jessica is known for her personal projects Daily Drop Cap and the Should I Work for Free? flowchart as well as her work for clients like Wes Anderson, Penguin Books, and Google. She is currently serving on the Type Directors Club board of directors, has traveled the world speaking about lettering and illustration, and has probably consumed enough coffee to power a small nation.As always, feel free to leave us a comment below and don't forget to subscribe: http://bit.ly/subgithubThanks!Connect with us.Facebook: http://fb.com/githubTwitter: http://twitter.com/githubGoogle+: http://google.com/+githubLinkedIn: http://linkedin.com/company/githubAbout GitHubGitHub is the best place to share code with friends, co-workers, classmates, and complete strangers. Millions of people use GitHub to build amazing things together. For more info, go to http://github.com"
